"sido","sigun","dong","구주소본번","구주소부번","street","새주소본번","새주소부번","건물명","상세건물명","X좌표","Y좌표"
"서울특별시","중랑구","면목동","673","4","면목천로6길","21","15","","","207314.2288","453215.7897"
"서울특별시","중랑구","면목동","673","47","면목천로6길","17","10","","","207293.9701","453204.5935"
"서울특별시","중랑구","상봉동","101","22","면목로96길","29","0","","","207708.2596","455188.6499"
"서울특별시","중랑구","상봉동","103","1","면목로92길","34","0","","","207773.1153","455114.7281"
"서울특별시","중랑구","상봉동","107","36","면목로90길","8","6","","","207660.7536","454968.4459"
"서울특별시","중랑구","망우동","444","10","용마산로102길","6","5","","","208746.3329","454772.4401"
"서울특별시","중랑구","망우동","407","37","용마공원로9길","5","0","","","208994.5487","454905.0032"
"서울특별시","중랑구","망우동","405","3","용마공원로3길","16","0","","","208972.9412","455074.1363"
"서울특별시","중랑구","망우동","405","13","용마공원로3길","12","0","","","208963.8466","455053.2264"
"서울특별시","중랑구","망우동","73","26","양원역로16길","103","76","","","209946.5821","456482.6361"
"서울특별시","중랑구","묵동","20","0","신내로21길","16","0","신내두산대림아파트","515동","207837.5194","457601.1971"
"서울특별시","중랑구","면목동","578","41","용마산로52길","6","3","","","208081.1465","453190.4073"
"서울특별시","중랑구","면목동","612","63","용마산로51길","52","0","","","207873.2995","453420.4836"
"서울특별시","중랑구","중화동","323","87","중랑천로","114","0","","","206398.4418","455084.7845"
"서울특별시","중랑구","면목동","193","1","중랑천로","20","0","면목한신아파트","경비실","206702.3176","454278.066"
"서울특별시","중랑구","묵동","237","108","중랑역로","209","10","참하우스토리","","206627.5368","456972.8382"
"서울특별시","중랑구","면목동","106","3","겸재로54길","22","4","","","208093.0357","454309.2484"
"서울특별시","중랑구","면목동","63","29","겸재로50나길","102","4","","","208227.4414","453896.6839"
"서울특별시","중랑구","면목동","70","64","겸재로50길","28","7","","","208140.8004","454307.0591"
"서울특별시","중랑구","면목동","1145","1","겸재로48길","28","0","","","207947.1582","454228.0616"
"서울특별시","중랑구","면목동","177","128","겸재로3길","42","0","","","206772.3424","454252.2824"
"서울특별시","중랑구","면목동","558","9","겸재로30가길","4","0","","","207426.4064","453986.6251"
"서울특별시","중랑구","면목동","139","6","겸재로27길","19","0","자연인아파트","101동","207404.3435","454324.7592"
"서울특별시","중랑구","면목동","140","21","겸재로23길","18","0","","","207198.7738","454259.9392"
"서울특별시","중랑구","면목동","172","11","겸재로10길","33","0","진주하이츠","","206924.4445","453898.5368"
"서울특별시","중랑구","묵동","378","0","중랑천로","332","0","묵동한국아파트","상가동","206491.8401","457249.2577"
"서울특별시","중랑구","중화동","331","138","중랑천로","194","5","","","206590.743","455843.7314"
"서울특별시","중랑구","면목동","173","91","동일로95나길","20","0","","","206836.6877","453829.2634"
"서울특별시","중랑구","면목동","173","72","동일로95나길","13","0","","","206854.7382","453855.2269"
"서울특별시","중랑구","면목동","175","59","동일로95가길","16","4","","","206994.3947","453999.618"
"서울특별시","중랑구","면목동","172","123","동일로91길","6","20","로얄팰리스","","207005.4662","453814.8903"
"서울특별시","중랑구","묵동","238","39","동일로169길","15","8","","","206692.7168","457096.7177"
"서울특별시","중랑구","묵동","237","53","동일로163길","36","0","","","206648.44","456925.4784"
"서울특별시","중랑구","묵동","243","59","동일로157다길","19","4","","","206687.5305","456570.2769"
"서울특별시","중랑구","묵동","244","132","동일로157길","19","15","","","206776.9991","456608.8731"
"서울특별시","중랑구","묵동","122","43","동일로156길","47","6","","","207123.7833","456791.8477"
"서울특별시","중랑구","묵동","122","125","동일로154길","33","4","성은아무르","","207070.6836","456646.1681"
"서울특별시","중랑구","묵동","181","43","동일로152길","18","14","","","207013.0302","456484.3524"
"서울특별시","중랑구","묵동","245","43","동일로151길","19","9","","","206803.3965","456452.2398"
"서울특별시","중랑구","묵동","244","158","동일로151길","6","0","","","206860.0598","456528.3751"
"서울특별시","중랑구","묵동","249","71","동일로149길","41","0","","","206707.3745","456308.6144"
"서울특별시","중랑구","면목동","615","12","면목로42길","35","0","","","207934.1127","453298.6526"
"서울특별시","중랑구","면목동","652","42","면목로39길","59","0","","","207435.9804","453429.8899"
"서울특별시","중랑구","면목동","628","25","면목로38길","20","4","","","207677.7576","453167.3709"
"서울특별시","중랑구","면목동","632","1","면목로37길","5","0","중하빌딩","주차타워","207579.9722","453247.9537"
"서울특별시","중랑구","면목동","433","56","면목로56길","68","0","","","208139.3386","453801.3683"
"서울특별시","중랑구","면목동","428","25","면목로56길","20","3","","","207915.6552","453814.8595"
"서울특별시","중랑구","면목동","409","31","면목로56길","13","7","","","207875.6196","453872.9784"
"서울특별시","중랑구","면목동","552","17","면목로55길","38","6","","","207613.7113","453896.3789"
"서울특별시","중랑구","면목동","436","11","면목로54길","81","0","","","208214.2403","453757.6598"
"서울특별시","중랑구","면목동","566","6","면목로53길","32","0","녹색병원(주차장)","","207648.7282","453823.2306"
"서울특별시","중랑구","면목동","595","21","면목로49길","21","0","","","207711.994","453681.7173"
"서울특별시","중랑구","면목동","597","35","면목로47길","35","0","성준럭스빌2"," ","207595.0912","453633.4593"
"서울특별시","중랑구","면목동","601","35","면목로45길","27","3","","","207690.756","453569.1179"
"서울특별시","중랑구","면목동","453","2","면목로44마길","47","0","","","208142.0948","453724.8589"
"서울특별시","중랑구","면목동","600","46","사가정로49길","13","14","","","207594.0368","453568.5563"
"서울특별시","중랑구","면목동","651","19","사가정로46길","21","29","춘당","","207546.0591","453360.6727"
"서울특별시","중랑구","면목동","575","6","사가정로43길","54","3","","","207524.3038","453791.1534"
"서울특별시","중랑구","묵동","234","11","중랑역로","228","1","","","206673.7663","457142.067"
"서울특별시","중랑구","신내동","492","3","망우로65길","26","12","힐탑빌라","","208831.5409","455778.6033"
"서울특별시","중랑구","상봉동","50","56","망우로55길","59","5","","","208367.4377","455588.9873"
"서울특별시","중랑구","상봉동","128","29","망우로38길","14","0","","","207027.1343","454935.2459"
"서울특별시","중랑구","면목동","657","44","면목로35길","50","10","","","207389.9425","453325.195"
"서울특별시","중랑구","면목동","236","8","면목로84나길","17","5","","","207883.3873","454624.9573"
"서울특별시","중랑구","상봉동","106","14","봉우재로33길","22","10","","","207757.4944","454866.5583"
"서울특별시","중랑구","중화동","332","137","봉화산로3길","41","0","","","206673.0049","455994.0114"
"서울특별시","중랑구","중화동","444","12","봉화산로33길","19","0","","","207560.2648","455990.9809"
"서울특별시","중랑구","면목동","532","48","사가정로60길","30","0","","","208024.7135","453308.3455"
"서울특별시","중랑구","면목동","595","53","사가정로51길","35","0","","","207757.019","453658.0432"
"서울특별시","중랑구","면목동","667","38","사가정로46나길","5","0","","","207340.9473","453163.1555"
"서울특별시","중랑구","면목동","667","4","사가정로46가길","30","0","","","207440.2756","453104.5876"
"서울특별시","중랑구","면목동","667","11","사가정로46가길","18","0","","","207403.4101","453141.2945"
"서울특별시","중랑구","면목동","339","35","사가정로42길","91","0","","","207192.6573","453124.6534"
"서울특별시","중랑구","면목동","160","10","사가정로31길","60","8","","","207155.7858","453846.5819"
"서울특별시","중랑구","면목동","160","35","사가정로31길","50","0","","","207129.9268","453803.2668"
"서울특별시","중랑구","신내동","479","0","봉화산로56길","123","0","중앙하이츠아파트","경비실","208695.829","455961.1446"
"서울특별시","중랑구","면목동","175","41","동일로95가길","13","0","","","206964.3201","453993.1775"
"서울특별시","중랑구","면목동","175","72","동일로95가길","9","0","","","206963.7455","453965.9978"
"서울특별시","중랑구","면목동","172","97","동일로91길","6","4","","","207002.034","453732.0354"
"서울특별시","중랑구","묵동","238","37","동일로169길","15","4","","","206689.7951","457116.3325"
"서울특별시","중랑구","묵동","240","82","동일로163길","33","5","","","206663.1617","456890.9579"
"서울특별시","중랑구","면목동","455","26","면목로44나길","40","0","","","208005.8863","453701.1119"
"서울특별시","중랑구","면목동","461","26","면목로44길","13","4","","","207907.8743","453538.9066"
"서울특별시","중랑구","면목동","604","3","면목로43길","7","0","","","207724.7865","453526.4838"
"서울특별시","중랑구","면목동","620","54","면목로40길","29","0"," "," ","207840.965","453228.0735"
"서울특별시","중랑구","면목동","623","3","면목로38나길","11","4","","","207778.5812","453210.4573"
"서울특별시","중랑구","면목동","657","34","면목로37길","41","14","","","207399.9176","453308.6153"
"서울특별시","중랑구","면목동","407","19","면목로56나길","18","0","","","207975.258","453922.2121"
"서울특별시","중랑구","면목동","430","53","면목로56길","32","0","","","207965.4397","453819.8103"
"서울특별시","중랑구","면목동","555","31","면목로55길","56","9","","","207519.6368","453916.6822"
"서울특별시","중랑구","면목동","558","3","면목로55가길","19","0","","","207454.0812","453985.2356"
"서울특별시","중랑구","면목동","458","88","면목로54길","12","5","","","207876.9515","453751.2344"
"서울특별시","중랑구","면목동","573","26","면목로49길","48","1","","","207569.5945","453727.6596"
"서울특별시","중랑구","면목동","456","41","면목로48길","25","6","","","207971.5279","453656.3617"
"서울특별시","중랑구","면목동","132","63","봉우재로28길","18","0","세모하이츠아파트","A동","207506.06","454706.4701"
"서울특별시","중랑구","상봉동","120","46","봉우재로19길","49","3","","","207137.1186","454909.2502"
"서울특별시","중랑구","면목동","668","28","면목천로6길","51","3","","","207385.1267","453067.2771"
"서울특별시","중랑구","면목동","668","18","면목천로6길","43","4","","","207365.4515","453085.4916"
"서울특별시","중랑구","면목동","150","29","면목천로19길","38","0","","","207205.1313","454103.4506"
"서울특별시","중랑구","면목동","154","51","면목천로19길","25","3","","","207274.8615","454090.3498"
"서울특별시","중랑구","상봉동","104","53","면목로92다길","18","4","","","207774.9516","455031.8073"
"서울특별시","중랑구","상봉동","112","24","면목로91길","22","7","","","207459.8646","455002.8924"
"서울특별시","중랑구","상봉동","111","59","면목로91길","19","7","","","207490.4205","454932.4585"
"서울특별시","중랑구","상봉동","110","17","면목로85길","20","0","제이원빌라","","207514.7297","454850.0555"
"서울특별시","중랑구","면목동","233","1","면목로84가길","23","0","","","207825.5932","454598.5266"
"서울특별시","중랑구","면목동","99","89","면목로78길","58","0","","","207981.9373","454572.8094"
"서울특별시","중랑구","면목동","98","73","면목로76길","11","0","","","207823.1201","454483.0275"
"서울특별시","중랑구","면목동","1177","0","면목로72길","49","0","대명이튼캐슬","A동","207983.9931","454248.2017"
"서울특별시","중랑구","중화동","296","25","동일로121가길","12","5","","","206996.4092","455264.7277"
"서울특별시","중랑구","상봉동","122","30","동일로114길","30","6","","","207253.7837","454858.7752"
"서울특별시","중랑구","면목동","185","58","동일로109길","72","9","","","206704.7412","454667.2728"
"서울특별시","중랑구","면목동","145","22","동일로104길","6","5","","","207119.6011","454467.9712"
"서울특별시","중랑구","면목동","136","86","동일로102길","48","2","","","207308.3777","454580.7434"
"서울특별시","중랑구","면목동","179","17","동일로101길","5","4","","","207007.7614","454377.4831"
"서울특별시","중랑구","묵동","184","5","동일로146길","29","6","","","207122.1253","456364.1407"
"서울특별시","중랑구","중화동","275","10","동일로144가길","28","17","","","207258.8026","456155.4197"
"서울특별시","중랑구","중화동","274","3","동일로140길","99","0","힐 하우스","","207356.9719","456281.2521"
"서울특별시","중랑구","면목동","192","17","봉우재로2길","17","0","알뜰미니슈퍼"," ","206576.8378","454339.9018"
"서울특별시","중랑구","망우동","520","44","상봉로16길","36","3","","","208454.1307","454745.0657"
"서울특별시","중랑구","면목동","86","12","상봉로15나길","13","3","","","208158.8549","454631.9168"
"서울특별시","중랑구","면목동","240","0","상봉로15길","57","0","","","207959.6055","454696.733"
"서울특별시","중랑구","망우동","526","4","상봉로12길","44","0","","","208480.8095","454591.9629"
"서울특별시","중랑구","망우동","529","14","상봉로12길","37","0","","","208455.1133","454604.1497"
"서울특별시","중랑구","면목동","458","38","사가정로53길","47","0","","","207883.7872","453704.4649"
"서울특별시","중랑구","면목동","649","21","사가정로50길","5","10","동부교회","","207679.9587","453412.239"
"서울특별시","중랑구","면목동","655","20","사가정로46길","37","23","","","207494.5124","453278.5621"
"서울특별시","중랑구","면목동","661","51","사가정로46길","37","6","","","207443.9176","453288.6712"
"서울특별시","중랑구","면목동","592","24","사가정로45길","25","0","","","207532.0663","453632.3648"
"서울특별시","중랑구","면목동","606","7","사가정로45길","13","0","","","207527.7821","453584.8601"
"서울특별시","중랑구","면목동","607","24","사가정로41길","10","0","","","207453.2459","453569.6033"
"서울특별시","중랑구","중화동","312","77","봉화산로8길","16","0","","","206785.6238","455700.5906"
"서울특별시","중랑구","망우동","454","6","용마산로99길","4","14","","","208661.3136","454771.1938"
"서울특별시","중랑구","망우동","432","58","용마산로96길","61","70","","","208954.9651","454535.0705"
"서울특별시","중랑구","면목동","46","1","용마산로96길","32","0","","","208758.1795","454486.4222"
"서울특별시","중랑구","망우동","437","52","용마산로96길","27","14"," "," ","208780.5656","454565.7392"
"서울특별시","중랑구","면목동","33","0","용마산로94길","64","58","33번지복지주택","가동","208793.9128","454202.9316"
"서울특별시","중랑구","면목동","3","12","용마산로94길","37","14","","","208771.319","454408.883"
"서울특별시","중랑구","면목동","5","54","용마산로94길","36","5","","","208733.8404","454318.5287"
"서울특별시","중랑구","면목동","15","17","용마산로94길","15","10","","","208663.824","454439.7815"
"서울특별시","중랑구","면목동","43","26","용마산로93길","41","6","","","208335.4727","454376.8917"
"서울특별시","중랑구","면목동","53","12","용마산로86길","21","36","","","208583.8054","454176.1779"
"서울특별시","중랑구","면목동","111","12","용마산로81길","61","0","부영펠리스","","208018.6331","453977.2314"
"서울특별시","중랑구","면목동","63","24","용마산로79길","27","8","","","208098.2574","453898.8018"
"서울특별시","중랑구","면목동","1066","5","용마산로70길","54","38","","","208408.6196","453607.5882"
"서울특별시","중랑구","면목동","527","127","용마산로62길","40","18","","","208303.9799","453206.1608"
"서울특별시","중랑구","중화동","324","30","중랑천로17가길","5","0","","","206341.0983","455032.2239"
"서울특별시","중랑구","중화동","324","108","중랑천로15길","40","0","","","206289.6635","455043.6981"
"서울특별시","중랑구","면목동","184","37","중랑천로10길","84","7","","","206877.2033","454763.8799"
"서울특별시","중랑구","중화동","320","25","중랑역로9길","4","0","","","206686.2981","455172.2134"
"서울특별시","중랑구","중화동","323","3","중랑역로3다길","39","0","","","206436.2452","455178.0093"
"서울특별시","중랑구","중화동","322","135","중랑역로3다길","20","1","","","206482.0611","455098.1757"
"서울특별시","중랑구","면목동","233","17","면목로80길","21","0","","","207800.159","454561.9015"
"서울특별시","중랑구","면목동","98","61","면목로78길","26","6","","","207835.6695","454514.5075"
"서울특별시","중랑구","면목동","101","34","면목로74길","29","0","","","207872.6004","454438.6237"
"서울특별시","중랑구","면목동","102","28","면목로74길","18","3","","","207827.1315","454395.8833"
"서울특별시","중랑구","면목동","300","8","면목로72길","10","0","","","207802.4193","454237.5392"
"서울특별시","중랑구","면목동","542","44","면목로65길","61","0","","","207483.7385","454134.9649"
"서울특별시","중랑구","면목동","113","68","면목로64길","8","5","","","207907.6768","454028.8226"
"서울특별시","중랑구","면목동","504","19","면목로61길","10","0","엠마누엘기도원","","207751.4372","454018.9268"
"서울특별시","중랑구","묵동","387","0","공릉로18길","59","0","브라운스톤태릉아파트","104동","207244.9956","457708.3421"
"서울특별시","중랑구","묵동","159","11","공릉로14길","7","6"," "," ","207042.7062","457566.526"
"서울특별시","중랑구","묵동","154","2","공릉로12가길","61","0","세영월드빌","","207297.4003","457601.3164"
"서울특별시","중랑구","묵동","153","26","공릉로12가길","52","20","","","207350.5351","457521.4799"
"서울특별시","중랑구","면목동","177","49","겸재로9길","5","0","","","206898.6936","454116.6805"
"서울특별시","중랑구","망우동","474","35","겸재로61길","71","0"," "," ","208342.9464","454863.7587"
"서울특별시","중랑구","망우동","521","6","겸재로61길","50","0","","","208371.7912","454757.8642"
"서울특별시","중랑구","중화동","317","18","동일로123길","79","12","","","206655.7493","455432.6058"
"서울특별시","중랑구","중화동","302","43","동일로123가길","7","0","","","206943.4928","455373.331"
"서울특별시","중랑구","중화동","300","21","동일로121길","86","11","","","206782.1554","455295.6039"
"서울특별시","중랑구","상봉동","114","10","동일로116길","65","0","","","207465.1975","455042.0081"
"서울특별시","중랑구","상봉동","122","31","동일로112길","27","0","상봉2동경로당","","207284.9986","454843.7458"
"서울특별시","중랑구","면목동","393","85","답십리로85길","7","0","","","207469.756","452449.2134"
"서울특별시","중랑구","면목동","379","11","답십리로81길","62","18","","","207481.1003","452793.4558"
"서울특별시","중랑구","면목동","376","3","답십리로77길","67","0","","","207187.9077","452791.9861"
"서울특별시","중랑구","면목동","382","44","답십리로77길","49","3","","","207185.1494","452692.4719"
"서울특별시","중랑구","면목동","384","17","답십리로77가길","12","0","","","207258.8637","452693.813"
"서울특별시","중랑구","면목동","381","76","답십리로77가길","5","0","","","207229.8438","452704.7074"
"서울특별시","중랑구","묵동","381","0","공릉로2라길","15","0","신안1차아파트","101동","207149.4573","456997.9971"
"서울특별시","중랑구","묵동","121","61","공릉로2길","40","16","","","207075.1273","456876.5807"
"서울특별시","중랑구","묵동","171","36","공릉로2가길","27","0","","","206942.0301","457086.3118"
"서울특별시","중랑구","묵동","156","9","공릉로14길","20","5","","","207125.1211","457542.3762"
"서울특별시","중랑구","묵동","57","8","공릉로12길","23","6","","","207123.9632","457411.6671"
"서울특별시","중랑구","묵동","158","18","공릉로12길","3","6","","","207050.7379","457468.4604"
"서울특별시","중랑구","면목동","179","76","겸재로9길","46","7","","","206945.4048","454326.7396"
"서울특별시","중랑구","면목동","20","37","겸재로64길","31","0","해광","","208465.5786","454379.5183"
"서울특별시","중랑구","신내동","409","17","봉화산로52길","13","0","","","208589.2582","456375.4645"
"서울특별시","중랑구","중화동","327","21","봉화산로4길","74","3","","","206577.0545","455448.7044"
"서울특별시","중랑구","상봉동","225","2","봉화산로42길","14","0","","","207715.539","455869.8761"
"서울특별시","중랑구","묵동","248","8","봉화산로3길","87","0"," "," ","206636.4561","456214.6957"
"서울특별시","중랑구","망우동","518","41","상봉로20길","43","0","","","208457.2771","454969.2788"
"서울특별시","중랑구","묵동","242","29","중랑천로56길","22","0","","","206565.027","456539.0502"
"서울특별시","중랑구","묵동","242","20","중랑천로56길","14","0","","","206521.7974","456535.7445"
"서울특별시","중랑구","중화동","325","44","중랑천로25길","11","0","","","206298.941","455193.662"
"서울특별시","중랑구","중화동","326","48","중랑천로20길","5","0","철물점","","206397.2106","455196.4485"
"서울특별시","중랑구","중화동","325","34","중랑천로19길","12","0","","","206305.1267","455146.5275"
"서울특별시","중랑구","상봉동","129","75","중랑천로12길","71","4","","","206789.1721","454881.5775"
"서울특별시","중랑구","상봉동","130","15","중랑천로12길","56","5","","","206726.4155","454806.27"
"서울특별시","중랑구","면목동","185","29","중랑천로10길","54","0","","","206708.5098","454735.689"
"서울특별시","중랑구","면목동","185","52","중랑천로10길","48","0","","","206685.1334","454729.0549"
"서울특별시","중랑구","중화동","320","29","중랑역로5길","16","0","","","206702.8088","455129.434"
"서울특별시","중랑구","묵동","161","24","중랑역로53길","4","0","","","206920.3159","457446.9086"
"서울특별시","중랑구","망우동","430","8","용마공원로18길","5","4","","","209038.2184","454597.6963"
"서울특별시","중랑구","망우동","420","4","용마공원로13길","4","0"," "," ","209019.9916","454765.7339"
"서울특별시","중랑구","망우동","256","9","양원역로10길","45","5","","","209557.5821","456414.4559"
"서울특별시","중랑구","신내동","494","36","신내로4길","4","17","","","208642.6803","455634.9145"
"서울특별시","중랑구","신내동","455","4","신내로14길","36","0","성우스타팰리스","203동","208603.4352","456233.1357"
"서울특별시","중랑구","묵동","105","10","숙선옹주로5길","10","15","","","207177.2799","457281.304"
"서울특별시","중랑구","망우동","350","48","송림길","84","8","","","209052.4755","455996.8751"
"서울특별시","중랑구","상봉동","279","67","상봉중앙로8다길","4","0","","","208065.793","455724.0763"
"서울특별시","중랑구","상봉동","279","34","상봉중앙로8나길","52","0","","","208048.4591","455666.4315"
"서울특별시","중랑구","상봉동","253","18","상봉중앙로8길","14","0","","","207785.4195","455772.0463"
"서울특별시","중랑구","상봉동","256","7","상봉중앙로6길","25","2","","","207856.3449","455751.5935"
"서울특별시","중랑구","중화동","1","1","상봉중앙로5나길","23","0","대명연립","라동","207611.6766","455730.3339"
"서울특별시","중랑구","상봉동","210","31","상봉중앙로5가길","12","0","","","207677.5159","455706.6387"
